edge_key, edge_count
(73->63), 1
(63->75), 1
(76->17), 1
(17->45), 1
(45->68), 1
(68->10), 5
(10->4), 1
(4->26), 1
(26->65), 1
(65->58), 1
(58->70), 1
(70->77), 1
(77->2), 1
(2->11), 1
(11->1), 1
(1->14), 1
(18->42), 1
(49->63), 1
(63->46), 1
(46->6), 1
(6->13), 1
(73->23), 1
(23->67), 1
(67->33), 1
(33->5), 1
(5->40), 1
(40->43), 1
(43->27), 1
(27->54), 1
(54->32), 1
(32->50), 1
(50->39), 1
(39->19), 1
(19->55), 1
(55->60), 1
(60->75), 1
(75->61), 1
(61->64), 1
(64->22), 1
(22->51), 2
(51->15), 1
(15->9), 1
(9->52), 1
(52->21), 1
(21->41), 1
(31->71), 1
(71->44), 1
(44->37), 1
(37->3), 1
(3->29), 1
(29->16), 1
(16->53), 1
(53->72), 1
(72->12), 1
(12->47), 1
(47->48), 3
(48->69), 1
(69->30), 1
(30->7), 1
(7->38), 2
(38->74), 1
(74->66), 1
(66->24), 1
(57->28), 1
(28->34), 1
(36->62), 1
(62->56), 1
(56->20), 1
(20->59), 1
(59->25), 1
(25->8), 1
(8->35), 2
(35->76), 1
(71->32), 1
(32->26), 6
(26->21), 1
(21->3), 1
(3->14), 1
(14->53), 1
(53->20), 1
(20->51), 1
(51->52), 1
(52->37), 1
(37->43), 1
(43->2), 1
(2->60), 1
(60->35), 1
(35->41), 1
(41->68), 1
(68->46), 1
(46->19), 1
(19->22), 1
(22->77), 1
(77->49), 1
(49->61), 1
(61->76), 1
(76->10), 1
(10->9), 1
(9->16), 1
(16->24), 1
(24->72), 1
(72->59), 1
(59->69), 1
(69->36), 1
(36->30), 1
(30->27), 8
(27->75), 1
(75->12), 1
(12->42), 1
(42->39), 1
(39->47), 1
(47->11), 1
(11->50), 1
(50->7), 1
(38->57), 2
(57->70), 1
(70->18), 1
(18->29), 1
(29->45), 11
(45->34), 1
(34->44), 1
(44->73), 1
(73->55), 1
(55->1), 1
(1->65), 1
(65->64), 1
(64->40), 1
(40->5), 1
(5->48), 1
(48->15), 11
(15->23), 1
(23->58), 1
(58->63), 1
(63->74), 6
(74->62), 1
(62->31), 1
(31->6), 1
(6->4), 1
(4->13), 1
(13->17), 1
(17->54), 1
(54->66), 1
(66->8), 1
(8->67), 1
(67->56), 1
(56->28), 1
(28->25), 1
(25->33), 1
(33->71), 1
(31->9), 2
(9->73), 1
(73->54), 2
(54->15), 2
(15->45), 2
(45->61), 2
(61->18), 1
(18->4), 2
(14->20), 2
(20->75), 2
(75->23), 1
(23->10), 5
(10->7), 2
(7->32), 2
(32->33), 4
(33->50), 3
(50->51), 2
(51->55), 2
(55->37), 1
(37->40), 7
(1->77), 15
(77->70), 2
(70->12), 1
(12->29), 1
(29->24), 1
(24->13), 2
(13->68), 5
(68->25), 1
(25->5), 1
(5->3), 2
(3->39), 2
(39->62), 2
(62->74), 1
(74->44), 8
(44->30), 7
(27->69), 3
(69->35), 2
(35->71), 3
(71->11), 3
(11->67), 11
(67->66), 11
(66->42), 8
(42->26), 6
(26->56), 9
(56->22), 9
(22->41), 7
(41->60), 12
(60->36), 12
(36->16), 2
(16->49), 11
(49->72), 5
(72->6), 13
(6->21), 10
(21->63), 1
(63->47), 2
(47->34), 2
(34->48), 2
(48->52), 1
(52->57), 1
(57->65), 2
(65->8), 2
(8->58), 1
(58->59), 2
(2->28), 2
(38->53), 1
(53->17), 1
(17->19), 4
(19->43), 3
(43->76), 3
(76->64), 2
(64->46), 2
(60->8), 2
(8->36), 1
(35->66), 3
(66->16), 3
(16->48), 3
(48->9), 3
(9->64), 3
(64->65), 3
(65->38), 3
(38->22), 2
(22->57), 2
(57->53), 3
(53->32), 3
(33->41), 2
(41->50), 2
(50->47), 3
(47->28), 3
(28->39), 3
(39->7), 3
(7->5), 7
(5->58), 3
(58->61), 3
(61->54), 3
(54->34), 3
(34->75), 3
(75->15), 3
(15->24), 3
(24->52), 3
(52->63), 3
(63->14), 3
(18->2), 3
(2->4), 3
(4->49), 2
(49->37), 4
(40->74), 6
(74->51), 3
(51->1), 13
(77->55), 13
(55->70), 3
(70->44), 4
(27->12), 4
(12->69), 4
(69->11), 3
(11->21), 3
(21->73), 3
(73->29), 3
(29->67), 4
(67->13), 8
(68->42), 7
(42->25), 7
(25->56), 3
(56->31), 3
(31->46), 6
(46->71), 6
(71->76), 4
(76->43), 4
(43->19), 4
(19->3), 4
(3->62), 3
(62->45), 3
(45->59), 3
(59->17), 3
(17->26), 2
(26->72), 6
(6->20), 2
(20->23), 3
(10->60), 2
(8->72), 1
(72->36), 1
(4->6), 5
(6->49), 2
(26->20), 1
(7->26), 1
(36->5), 1
(25->31), 3
(17->72), 1
(10->8), 1
(69->32), 8
(32->30), 3
(30->40), 8
(40->65), 8
(65->39), 10
(39->34), 9
(34->37), 8
(37->35), 8
(35->28), 8
(28->74), 8
(74->57), 3
(57->44), 3
(44->75), 8
(75->4), 8
(4->27), 8
(27->11), 8
(66->26), 3
(26->22), 1
(36->47), 7
(47->14), 8
(14->48), 8
(15->51), 7
(55->9), 10
(9->58), 10
(58->5), 10
(5->2), 10
(2->18), 10
(18->20), 10
(20->52), 2
(52->10), 2
(10->50), 13
(50->63), 10
(63->33), 3
(33->7), 10
(7->8), 1
(8->13), 10
(13->61), 8
(61->59), 10
(59->70), 10
(70->68), 3
(3->38), 1
(38->23), 10
(23->54), 10
(54->12), 10
(12->17), 8
(17->24), 10
(24->73), 10
(73->53), 8
(53->64), 8
(64->29), 8
(45->62), 3
(62->16), 9
(21->69), 8
(32->19), 5
(19->30), 5
(42->41), 2
(36->57), 2
(57->71), 5
(71->26), 2
(22->47), 2
(20->43), 8
(43->52), 8
(52->68), 7
(63->76), 7
(76->31), 7
(31->33), 7
(7->3), 9
(3->8), 9
(70->38), 7
(45->25), 6
(25->62), 7
(49->46), 5
(46->72), 6
(19->65), 2
(34->28), 2
(28->57), 2
(57->51), 2
(45->46), 1
(72->4), 1
(4->75), 3
(75->32), 2
(32->37), 2
(69->21), 1
(21->35), 1
(22->25), 1
(49->41), 1
(15->14), 2
(14->6), 1
(6->19), 1
(39->51), 1
(52->34), 1
(26->41), 2
(15->10), 1
(10->61), 2
(71->50), 2
(13->38), 3
(12->24), 2
(73->64), 2
(64->53), 2
(53->22), 3
(22->56), 3
(56->17), 3
(19->76), 1
(76->29), 2
(68->57), 3
(71->10), 3
(62->46), 1
(46->4), 1
(21->47), 1
(14->19), 1
(9->72), 1
(72->73), 1
(61->36), 1
(36->18), 1
(75->66), 1
(66->23), 1
(32->16), 1
(16->33), 1
(55->6), 1
(74->1), 1
(69->29), 1
(67->24), 1
(25->41), 1
(41->5), 1
(62->11), 1
(11->63), 1
(48->21), 1
(21->52), 1
(52->35), 1
(35->57), 1
(8->60), 1
(60->58), 1
(59->26), 1
(26->2), 1
(38->71), 1
(71->53), 1
(36->29), 5
(29->64), 5
(64->56), 5
(56->70), 5
(70->47), 5
(47->63), 5
(74->27), 5
(27->1), 3
(1->20), 3
(20->15), 5
(15->7), 5
(5->55), 5
(55->52), 5
(52->14), 5
(14->61), 5
(61->69), 5
(69->28), 5
(28->71), 5
(71->31), 5
(31->35), 5
(35->43), 5
(43->58), 5
(58->76), 5
(76->57), 5
(57->60), 5
(60->39), 5
(39->54), 5
(54->25), 5
(25->44), 5
(44->12), 5
(12->32), 5
(6->66), 5
(66->22), 5
(22->68), 1
(68->62), 5
(62->3), 5
(3->65), 5
(65->10), 5
(50->4), 1
(75->8), 5
(8->53), 5
(53->19), 5
(19->16), 5
(16->9), 5
(9->67), 5
(13->48), 4
(48->23), 5
(23->73), 5
(73->46), 4
(46->30), 1
(30->45), 5
(45->42), 5
(42->38), 1
(11->40), 5
(40->59), 1
(59->37), 1
(37->51), 1
(51->33), 4
(33->77), 5
(77->17), 1
(24->41), 2
(41->21), 5
(21->2), 2
(2->49), 1
(49->18), 5
(18->34), 5
(72->30), 4
(42->4), 4
(21->51), 3
(77->68), 3
(50->37), 4
(37->17), 4
(17->2), 3
(2->59), 3
(59->75), 4
(46->38), 3
(40->49), 3
(27->20), 2
(24->1), 2
(1->41), 2
(51->68), 1
(24->46), 1
(46->41), 1
(2->33), 1
(40->48), 1
(73->49), 1
